PatientID,Actinobacillus,Actinomyces,Atopobium,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Fusobacterium,Gemella,Granulicatella,Haemophilus,Leptotrichia,Megasphaera,Mogibacterium,Moryella,Neisseria,Oribacterium,Parvimonas,Peptostreptococcus,Porphyromonas,Prevotella,Rothia,Selenomonas,Streptococcus,Tannerella,Veillonella,Abiotrophia,Aggregatibacter,Bifidobacterium,Butyrivibrio,Cardiobacterium,Corynebacterium,Dialister,Lautropia,Paludibacter,Scardovia,Sharpea,Staphylococcus,Bacteroides,Janthinobacterium,Klebsiella,Pyramidobacter,Treponema,Filifactor,Moraxella,Achromobacter,Eikenella,Mycoplasma,Pseudomonas,Schwartzia,Acinetobacter,Leuconostoc,Propionibacterium,Burkholderia,Lactobacillus,Chryseobacterium,Kingella,Nocardia,Alloscardovia,Enterococcus,Proteus,Nesterenkonia,Tetrasphaera,Peptococcus,TG5,Odoribacter,Geobacillus,Mycobacterium,Stenotrophomonas,Trabulsiella,Bacillus,Lactococcus,Pediococcus,Pseudoramibacter_Eubacterium,Serratia,Slackia,Peptoniphilus,Agrobacterium,Elizabethkingia,Sphaerochaeta,Sphingomonas,Mobiluncus,Bilophila,Enhydrobacter,Alloiococcus,Desulfovibrio,Avibacterium,Trichococcus,SHD-231,Anaerovorax,Morganella,Rhodococcus,Micrococcus,Phycicoccus,Dermabacter,Finegoldia,Sneathia,Desulfobulbus,Streptomyces,Halomonas,Shewanella,Dermacoccus,Actinobaculum,Microbacterium,BE24,Cellulomonas,Streptobacillus,Anaerococcus,Bradyrhizobium,Roseomonas,Afipia,Gluconacetobacter,Pasteurella,Gardnerella,Comamonas,Erwinia,Sphingobacterium,Wautersiella,Deinococcus,Gordonia,Kurthia,Propionivibrio,Vagococcus,Brevibacterium,Brochothrix,Acholeplasma,Anoxybacillus,Candidatus_Tammella,Novosphingobium,Sphingobium,Syntrophomonas,Plesiomonas,Cryocola,Ralstonia
CH0006,0,12.19470828,0.237449118,0.339213026,0.424016282,2.747625509,0.067842605,0.848032565,2.730664858,0.084803256,9.124830394,2.951153324,0.678426052,0.13568521,0.457937585,0.322252375,0.186567164,0,0.237449118,1.96743555,10.5156038,2.934192673,0.474898236,27.93419267,0.033921303,16.75712347,0,0,0,0,0.067842605,0.576662144,0,3.833107191,0,0,0,0,0,0,0,0,0,0,0,0.050881954,0.203527816,0.016960651,0.864993216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0005,1.122807018,4.748538012,2.362573099,0.467836257,0.350877193,0.210526316,0.257309942,1.614035088,2.035087719,0.140350877,0.678362573,0.678362573,1.333333333,0.093567252,0.140350877,0.304093567,0.374269006,0.093567252,0.444444444,1.029239766,19.92982456,1.473684211,0.865497076,44.65497076,0.070175439,9.263157895,0.140350877,0.210526316,0.046783626,0,0,0.046783626,0.187134503,0.16374269,0,0,0.093567252,0,0,0,3.298245614,0,0.467836257,0.257309942,0,0.023391813,0,0.023391813,0.023391813,0.023391813,0,0,0,0,0.046783626,0,0,0,0,0,0,0,0,0.023391813,0.023391813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093567252,0,0,0,0,0,0,0,0.046783626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0004,1.869501466,0.366568915,0,0.073313783,0,0.018328446,0.036656892,0.494868035,0,0.971407625,64.2228739,0.146627566,0,0,0,5.663489736,0.036656892,0.018328446,0.164956012,0.788123167,3.592375367,1.979472141,0,9.897360704,0,0.60483871,0,0.366568915,0,0,0,0.073313783,0,0.476539589,0,0,0,0,0,0,0.549853372,0,0.036656892,0.018328446,7.532991202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0003,1.459667094,6.734955186,0.051216389,0.128040973,0.307298336,0.256081946,0.076824584,1.075544174,3.201024328,1.485275288,4.455825864,2.688860435,0.230473752,0.102432779,0.051216389,5.582586428,0.281690141,0,0,1.536491677,8.886043534,6.709346991,0.102432779,19.33418694,0.153649168,3.661971831,0,1.280409731,0,0,0.102432779,0.051216389,0,1.024327785,0,0,0,0,0.025608195,0.793854033,28.14340589,0.025608195,0.025608195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0030,0,20.58491099,0.607516248,0.056513139,0.395591975,0.127154563,0,0.211924272,0.084769709,0.113026279,0.084769709,6.174060469,0.607516248,0.211924272,2.698502402,1.412828483,0.551003108,0.113026279,0,0.014128285,11.1754733,21.68691721,1.737779034,4.959027974,0,17.92879344,0.649901102,0,5.255721955,0.02825657,0,0,0,0.226052557,0,0,0,0,0,0,0,0,0,0,1.328058774,0.324950551,0,0,0.664029387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0001,2.759802056,2.188808527,0.057099353,0.228397412,0.076132471,1.008755234,0.038066235,0.932622764,1.92234488,0.685192235,11.45793681,0.780357823,0.152264941,0.076132471,0.095165588,46.07917777,0.171298059,0.152264941,0.304529882,9.173962695,5.76703464,5.69090217,0.038066235,7.575180815,0.095165588,2.436239056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH0021,0,6.53957529,0.08445946,0.41023166,0.663610039,0.193050193,0,1.254826255,0,0.482625483,15.41988417,0.470559846,1.556467182,0.108590734,0,0,0.072393822,1.351351351,0,3.764478765,7.251447876,2.292471043,0.542953668,23.43146718,0.024131274,2.738899614,0,0,1.930501931,0,0,0.627413127,0.687741313,0,1.025579151,2.208011583,0.892857143,0,0,0,0,0.301640927,1.363416988,0,0.144787645,0.446428571,0,0.072393822,12.68098456,0.024131274,0,0,0,0.036196911,8.904440154,0,0,0,0,0,0,0,0,0,0.024131274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0028,0.450803606,27.93022344,0.509604077,0.098000784,0.078400627,0,0,0.235201882,0.784006272,0.529204234,1.568012544,3.900431203,0.411603293,0.05880047,0,1.489611917,0.05880047,0.098000784,0.196001568,0.92120737,14.7001176,12.30889847,0.196001568,12.54410035,0,8.428067425,0,0,0.078400627,0,0,0.019600157,0.05880047,0.039200314,0,0,0,0,0.039200314,0,0.137201098,0,0.05880047,0,0,0,0,0,10.58408467,0,0,0,0,0,0.254802038,0,0,0,1.176009408,0,0,0.05880047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0020,0,8.753202391,0.199259892,0.227725591,0.24195844,0.284656988,0.028465699,0.341588386,1.010532309,1.494449189,0.24195844,1.110162255,0.170794193,0.185027042,0.056931398,1.280956448,0.085397097,0.056931398,0.042698548,0.085397097,8.696270994,11.40051238,0.469684031,54.54027896,0.014232849,4.938798748,0,0.028465699,0,0,0.014232849,0.526615428,0.028465699,0.270424139,0,0,0,0,0,0,0,0,0,0,0,0.042698548,0,0.014232849,2.476515799,0,0,0,0,0,0,0,0.398519784,0,0,0.199259892,0,0.056931398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0021,16.82727947,0.593031876,0.037064492,0,0.185322461,0.148257969,0.037064492,0.593031876,0,0.481838399,4.114158636,0.518902891,0,0,0,3.854707191,0,0.037064492,0,0.889547813,1.371386212,19.9777613,0.037064492,47.1460341,0,1.445515196,0,0,0,0,0,0.037064492,0,0.148257969,0.037064492,0,0,0.037064492,0,0,0,0,0,0,0.185322461,0.296515938,0,0,0.259451446,0,0,0,0,0,0,0,0.148257969,0,0,0.481838399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0022,0,0.472909066,0.094581813,0,0.067558438,0.013511688,0,0.013511688,0,0.90528307,72.85501959,0.067558438,0,0,0.162140251,0.05404675,0.081070126,0,0,0,1.743007702,1.256586948,0.067558438,15.1601135,0,2.43210377,0.081070126,0,0.027023375,0,0,0,0.013511688,0.027023375,0,0,0,0,0,0,0,0,0,0,0,0.108093501,0,0,4.067017971,0,0,0,0,0,0.135116876,0,0,0,0,0.081070126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027023375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0023,0,4.323936933,0.095556617,0.071667463,0.047778309,0.382226469,0.023889154,0.310559006,1.457238414,2.48447205,2.842809365,0.358337315,0,0.023889154,0.071667463,38.91543239,0.095556617,0,0,7.166746297,1.170568562,9.794553273,0.047778309,13.5451505,0.119445772,1.313903488,0,0,0,0,0.047778309,0.215002389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.05016722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0025,0,6.240691093,0.208519512,0.208519512,0.014894251,0.431933274,0,0.148942508,0,0,28.09055705,0.238308013,0,0.014894251,0,12.21328567,0.029788502,0,0,0.565981531,1.951146857,24.15847483,0.148942508,21.04557641,0,3.08310992,0,0,0,0,0,0,0,0.834078046,0,0,0,0,0,0,0,0,0,0,0,0.029788502,0,0,0.208519512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089365505,0.059577003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0026,0.427248991,3.441727985,0.166152386,0.189888441,0.09494422,0.522193212,0.04747211,0.830761927,2.254925231,1.542843579,2.183717066,3.892713031,0.023736055,0.071208165,0.09494422,8.260147164,0.071208165,0.023736055,0.023736055,0.735817707,4.794683124,5.435556611,0.261096606,14.92997864,0.14241633,0.973178258,0,0.09494422,0,0.023736055,0,0.118680275,0.023736055,0.04747211,0.023736055,0,0,0,0,0,0,0,0.023736055,0,0,0,0,0,48.16045573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023736055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0027,0.27173913,2.083333333,0.060386473,0.27173913,0.966183575,0.483091787,0.030193237,8.514492754,5.163043478,0.664251208,16.09299517,0.483091787,0,0.150966184,0.060386473,8.574879227,0.060386473,0.513285024,0.301932367,16.42512077,3.562801932,9.510869565,0.030193237,9.812801932,2.868357488,5.193236715,0,0.875603865,0,0,0.030193237,0.241545894,0.845410628,0,0,0,0,0,0,0,0,0,3.351449275,0,0,0.09057971,0,0.09057971,0.241545894,0,0,0,0,0,0,0,0,0,0.030193237,0,0,0,0,0,0.150966184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.570048309,0,0,0.332125604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0063,0,7.944370356,0.419127453,0.685844923,0.171461231,0.304819966,0.171461231,3.276814631,0,1.466946085,6.801295485,1.886073538,0.53343494,0.628691179,0.381024957,16.13640693,0.609639931,0.152409983,0.133358735,1.428843589,22.28995999,8.820727758,0.323871214,16.8794056,0.038102496,7.353781673,0,0.342922461,0,0.057153744,0.038102496,0.26671747,0.057153744,0.076204991,0.019051248,0,0.019051248,0.133358735,0,0,0,0,0.019051248,0.038102496,0,0,0,0.019051248,0,0,0,0,0,0,0.057153744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0029,0,1.407267381,0.084015963,0,0.042007982,0.042007982,0,0.105019954,0,0,1.869355178,0.651123714,0,0.021003991,0,39.44549464,0.021003991,0.063011972,0.063011972,2.079395085,1.743331233,13.12749422,0.042007982,36.33690401,0.231043898,1.323251418,0,0.420079815,0,0,0,0.084015963,0.021003991,0.105019954,0,0,0,0.420079815,0.042007982,0,0,0,0,0,0,0,0,0.147027935,0.042007982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042007982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0037,0.056802045,1.150241409,0.056802045,0,0.22720818,0.042601534,0,0,1.306447032,1.235444476,1.618858279,0.085203067,0,0.028401022,0,1.874467481,0.085203067,0,0,0.014200511,4.160749787,13.10707185,0.028401022,64.6833286,0,3.947742119,0,0,0,0,0,0.042601534,0,0.042601534,0,0,0,5.01278046,0,0,0,0,0,0,0.056802045,0.014200511,0,0,0.099403579,0,0,0,0,0,0.198807157,0,0,0,0,0.340812269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482817381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0036,0.510421097,3.721820502,0.191407912,0.255210549,0.29774564,0.233943003,0.063802637,1.552530838,3.253934496,1.169715015,4.210974054,4.296044237,0.361548277,0.085070183,0.085070183,6.358996172,0.233943003,0.042535092,0.127605274,1.616333475,10.91025096,7.635048915,0.170140366,9.251382391,0.106337729,4.891535517,0,1.467460655,0,0.212675457,0,0.106337729,0.127605274,0.063802637,0,0,0,0,0,0,0,0,0.042535092,0.063802637,0,0,0,0,36.21863037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021267546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0035,0,1.253307339,0.111405097,0.139256371,0.069628186,0.264587105,0.027851274,0.612728032,0,0.194958919,70.93719538,1.726779,0,0.027851274,0.111405097,2.381283944,0.055702548,0.027851274,0.027851274,0.779835678,6.628603259,4.066286033,0.222810194,5.848767581,0.055702548,2.757276145,0,0.292438379,0,0,0.027851274,0.292438379,0.041776911,0.250661468,0,0,0,0.083553823,0,0,0,0,0.069628186,0,0,0.027851274,0.111405097,0,0.445620387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0033,0.24503131,13.47672203,1.061802341,0.462836918,0.136128505,0.054451402,0.027225701,0.381159815,3.566566839,2.096378982,2.722570106,3.675469643,0.272257011,0.136128505,0.381159815,3.512115437,0.108902804,0,0,0.435611217,16.17206643,9.501769671,0.598965423,30.19330248,0.027225701,8.902804247,0,0.108902804,0.136128505,0.027225701,0,0.054451402,0.108902804,0.027225701,0,0,0,0.353934114,0,0,0.136128505,0,0.027225701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598965423,0.272257011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0032,0.431654676,2.249836494,0.039241334,0.078482668,0.02616089,0,0.013080445,0,0.863309353,0.588620013,0.379332897,0.24852845,0,0.013080445,0.065402224,1.268803139,0.013080445,0,0,0.02616089,1.177240026,1.530412034,0,5.676913015,0,0.876389797,0,0,0,0,0,0.02616089,0,0.039241334,0,0,0,0,0,0,84.22498365,0,0,0,0,0.065402224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104643558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0030,10.92312259,4.897595726,0.089047195,0.029682398,0.296823983,0.029682398,0,0.17809439,11.99168893,2.641733452,1.810626299,2.552686257,0,0.029682398,0.089047195,2.285544672,0.118729593,0,0,0.029682398,4.689818937,9.617097061,0,32.88809736,0,7.390917186,0,0,0.029682398,0,0,0,0,0,0,0,0,0.029682398,0,0,0,0,0,0,0,0,0,0,7.123775601,0,0,0,0,0,0.237459187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0039,0.470219436,2.880094044,0.039184953,0.117554859,0.254702194,0.960031348,0.019592477,0.666144201,4.584639498,2.253134796,4.819749216,4.094827586,0.137147335,0.019592477,0.039184953,28.52664577,0.05877743,0,0.019592477,1.234326019,2.449059561,14.71394984,0.235109718,26.78291536,0.039184953,2.997648903,0,0.901253919,0,0,0.156739812,0.450626959,0,0,0,0,0,0,0,0,0.097962382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0038,0,3.297344616,0.116720163,0.029180041,0.029180041,0.291800409,0,0.087540123,4.931426904,2.976364167,3.880945433,0.904581266,0.116720163,0,0.029180041,14.29822002,0,0,0,0.058360082,0.758681062,25.00729501,0,13.13101838,0,2.246863146,0,0.35016049,0,0,0,0.175080245,0,0.904581266,0,0,0,0,0,0,0,0,0,0,0,0.029180041,0,0,26.20367669,0,0,0,0,0,0.087540123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0053,0,0.120510967,0,0.120510967,1.072547602,0,0,15.77488551,0.012051097,0.024102193,0.168715353,0,0,0,0,0.060255483,0.012051097,0.3615329,1.602795854,61.70161485,0.988189925,0.024102193,0.024102193,3.567124608,4.579416727,0.03615329,0,0,0,0,0,0,1.675102434,0.012051097,0,0,0,0,0,0,0.084357677,0,4.434803567,0,0,0,0,0.265124126,0.120510967,0.012051097,0,0,0,0,0,0,0,0,0,0,0.578452639,0,0,0,0.964087732,0,0,0,0,0,0,0,0,0,0,0.03615329,0,0,0,1.422029405,0,0,0,0,0,0,0,0,0.132562063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT0052,0.802026171,1.392992824,0.126635711,0,0.126635711,0.295483326,0,0.379907134,9.708737864,3.419164204,7.176023639,0.717602364,0,0,0.042211904,14.43647108,0.168847615,0,0,2.785985648,3.503588012,14.85859012,0,33.6850992,0.042211904,4.178978472,0,0.379907134,0,0,0.084423808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970873786,0,0,0,0,0,0.590966653,0,0,0,0,0.084423808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042211904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0003,34.89157984,0.957476767,0.056322163,0,0.140805407,0.028161081,0.028161081,0.591382709,17.20642073,4.47761194,14.33399043,0.872993523,0,0.028161081,0.056322163,2.506336243,0.084483244,0,0.028161081,0.112644326,1.999436778,11.29259364,0.028161081,7.997747114,0,1.886792453,0,0,0,0,0,0.140805407,0,0.168966488,0,0,0,0,0,0,0,0,0.056322163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0002,0,0.86587159,0.098023199,0.098023199,0.147034798,0.784185591,0.049011599,1.192615586,2.401568371,3.430811959,5.064531939,0.637150792,0.049011599,0.098023199,0.065348799,23.10080052,0.130697598,0.228720797,0.163371998,1.715405979,4.296683548,2.172847574,0.049011599,18.11795458,0.0163372,1.764417579,0.245057997,1.290638785,0,0,0,0.441104395,0.065348799,0,0.0163372,0,0,0,0,0,0,0.0163372,0.049011599,0,0,0.147034798,0,0,0,0,0,0,0,0,0,0,0,30.89364483,0,0,0,0,0,0.049011599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163372,0,0.049011599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL0004,0,4.21686747,0,1.40562249,0,0.401606426,0,0.535475234,0,8.500669344,0,0.133868809,0,0,0,0.066934404,0.200803213,0,0,0,15.19410977,0.200803213,0,43.84203481,0,20.54886212,0,0,0,0,0,0,0,0,0,2.141900937,0,0,0,0,0,0,0,0,0,0.267737617,0,0,0.401606426,0,0,0,0,1.271753681,0.267737617,0,0.200803213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
